user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
521651938,1579623096772067329,2022-10-11T00:01:08Z,VLADIMIR_CERRON,"Esto es Gaza hoy, no Ucrania. Dónde están los defensores de la vida y los derechos humanos?  Dónde está la @ONU_es ? https://t.co/AdzqhBP3ns",Twitter for Android,140,,,,FALSE,TRUE,0,1653,,,,,,,,,,,,,,2759600409|119844526,AvalosStaub|ONU_es,es,,,,,,,,,,,,,,,,1579557773377179648,"Esto es Gaza hoy, no Ucrania. Dónde están los defensores de la vida y los derechos humanos?  Dónde está la @ONU_es ? https://t.co/AdzqhBP3ns",2022-10-10T19:41:34Z,Twitter for Android,2132,2759600409,AvalosStaub,Wilson Staub Avalos,1111,2516,1944,"Valdivia, Chile",Presidente de La Red Gastronómica Valdivia/Confederación Nacional Unida de la Pequeña y Mediana Empresa/ @Redgaval @conupia.,FALSE,,,,,,,|,|,|||||||
521651938,1579607861281558529,2022-10-10T23:00:36Z,VLADIMIR_CERRON,"Ante cualquier circunstancia, el pueblo venezolano cuenta incondicionalmente con el amor, la solidaridad y el apoyo permanente del Presidente @NicolasMaduro. A los Bolivarianos nos caracteriza acompañar y proteger a los más humildes en todo momento. ¡Las Tejerías no está sola! https://t.co/QjL5tlCydl",Twitter for Android,140,,,,FALSE,TRUE,0,112,,,,,,,,,,,,,,113410298,RanderPena,es,,,,,,,,,,,,,,,,1579604976091156483,"Ante cualquier circunstancia, el pueblo venezolano cuenta incondicionalmente con el amor, la solidaridad y el apoyo permanente del Presidente @NicolasMaduro. A los Bolivarianos nos caracteriza acompañar y proteger a los más humildes en todo momento. ¡Las Tejerías no está sola! https://t.co/QjL5tlCydl",2022-10-10T22:49:08Z,Twitter for Android,134,113410298,RanderPena,Rander Peña Ramírez,23280,4457,71704,Venezuela,Bolivariano / Internacionalista/ Viceministro para América Latina y el Caribe de @CancilleriaVe / Miembro de la Dirección Nacional del @PartidoPSUV,FALSE,,,,,,,|,|,|||||||
521651938,1579607529503731712,2022-10-10T22:59:17Z,VLADIMIR_CERRON,@eudmed @Xileone Buena maestro !!,Twitter for Android,16,1579602468660740097,129305935,eudmed,FALSE,FALSE,6,0,,,,,,,,,,,,,,129305935|65372761,eudmed|Xileone,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579524279305383937,2022-10-10T17:28:28Z,VLADIMIR_CERRON,"@patty_juarez_ @ContraloriaPeru @larepublica_pe Esta señora está fuera de foco, no conozco al señor en mención, dígale a sus soplones que le devuelvan el pago.",Twitter for Android,111,1579282064276193280,317123504,patty_juarez_,FALSE,FALSE,11,1,,,,,,,,,,,,,,317123504|330473224|66746614,patty_juarez_|ContraloriaPeru|larepublica_pe,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579514994420756481,2022-10-10T16:51:35Z,VLADIMIR_CERRON,Denuncio públicamente a los que han intentado apropiarse ilícitamente de RBC TV y de la Radio 91.9 FM @FiscaliaPeru @SMVPeruOficial @RPPNoticias @exitosape @DigitalTVGO @uterope @somosnativa @MTC_GobPeru @IndecopiOficial https://t.co/Nd15mr1wTR,Twitter for Android,140,,,,FALSE,TRUE,0,157,,,,,,,,,,,,,,162913771|302151609,RicardoBelmontC|FiscaliaPeru,es,,,,,,,,,,,,,,,,1579513449939599361,Denuncio públicamente a los que han intentado apropiarse ilícitamente de RBC TV y de la Radio 91.9 FM @FiscaliaPeru @SMVPeruOficial @RPPNoticias @exitosape @DigitalTVGO @uterope @somosnativa @MTC_GobPeru @IndecopiOficial https://t.co/Nd15mr1wTR,2022-10-10T16:45:27Z,Twitter for iPhone,368,162913771,RicardoBelmontC,Ricardo Belmont C.,19723,173,2228,Perú,"",FALSE,,,,,,,|,|,|||||||
521651938,1579511762549776385,2022-10-10T16:38:44Z,VLADIMIR_CERRON,". @EmbaCubaPeru realizó un acto de colocación de Ofrendas Florales frente al Busto del Héroe Nacional de #Cuba, José Martí en ocasión del 154 aniversario del inicio de las luchas de independencia.
#TenemosMemoria https://t.co/P7UsnBZb6E",Twitter for Android,140,,,,FALSE,TRUE,0,16,Cuba,,,,,,,,,,,,,2749128576|2749128576,EmbaCubaPeru|EmbaCubaPeru,es,,,,,,,,,,,,,,,,1579500889664258048,". @EmbaCubaPeru realizó un acto de colocación de Ofrendas Florales frente al Busto del Héroe Nacional de #Cuba, José Martí en ocasión del 154 aniversario del inicio de las luchas de independencia.
#TenemosMemoria https://t.co/P7UsnBZb6E",2022-10-10T15:55:32Z,Twitter for Android,86,2749128576,EmbaCubaPeru,Embajada de Cuba en el Perú,5481,1850,17901,"Lima, Perú",Embajada de #Cuba🇨🇺 en el #Perú🇵🇪│Seguidores de #FidelCastro,FALSE,,,,,,,|,|,|||||||
521651938,1579335567770517504,2022-10-10T04:58:36Z,VLADIMIR_CERRON,"Sr. Antauro, cualquier aporte ideológico, sea nacional o extranjero, es bueno. Los aportes del liberalismo de Rousseau, Montesquieu, sirvieron a las colonias de AL para liberarse de España. El aporte de ideas de izquierda sea marxista o cristiana también sirven para liberar.",Twitter for Android,140,,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,864487380530733058,PedroGalvanGam,es,,,,,,,,,,,,,,,,1579278114269827073,"Sr. Antauro, cualquier aporte ideológico, sea nacional o extranjero, es bueno. Los aportes del liberalismo de Rousseau, Montesquieu, sirvieron a las colonias de AL para liberarse de España. El aporte de ideas de izquierda sea marxista o cristiana también sirven para liberar.",2022-10-10T01:10:18Z,Twitter Web App,46,864487380530733058,PedroGalvanGam,Pedro Galván,1856,343,7049,"","-Director de la revista digital Libertad
-Director del programa El Radical
-Analista político
-Consultor en temas de regionalización y descentralización",FALSE,,,,,,,|,|,|||||||
521651938,1579249107914268673,2022-10-09T23:15:03Z,VLADIMIR_CERRON,"Ahora, si bien es cierto que la Municipalidad Metropolitana de Lima tiene rango de gobierno regional, esto no lo obliga a serlo.",Twitter Web App,128,1579249104596520960,521651938,VLADIMIR_CERRON,FALSE,FALSE,86,8,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579249104596520960,2022-10-09T23:15:02Z,VLADIMIR_CERRON,"¿Podría darse el caso de crearlo?, claro que sí, por ejemplo, ocurre en el Callao: un gobierno regional montado sobre la misma jurisdicción de la municipalidad.",Twitter Web App,160,1579249096803504128,521651938,VLADIMIR_CERRON,FALSE,FALSE,89,8,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579249096803504128,2022-10-09T23:15:00Z,VLADIMIR_CERRON,"Lima Metropolitana tiene una desgracia: no tener gobernador regional, razón del por qué sus hospitales van cayendo a pedazos. En el Perú los únicos preocupados por los nosocomios son los gobernadores, ni los alcaldes (poco presupuesto), ni el Minsa (ente rector) se interesan.",Twitter Web App,276,,,,FALSE,FALSE,327,65,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579208084605399040,2022-10-09T20:32:02Z,VLADIMIR_CERRON,"Antauro Humala: ideología perulibrista es muestra de la colonización mental. Le respondo: ""No importa si la ideología es nacional o extranjera, lo que importa es preguntarse al servicio de quién está determinada ideología, si a favor de la clase dominante o la clase dominada"".",Twitter Web App,277,,,,FALSE,FALSE,308,57,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579190132095455233,2022-10-09T19:20:42Z,VLADIMIR_CERRON,"Mi saludo a los médicos integrales porque como dijo Fidel son los apropiados para combatir los males del tercer mundo e hizo una crítica a la superespecialización: ""El especialista es aquel médico que sabe cada vez más de cada vez menos y termina por saber todo de casi nada"". https://t.co/owjtnmnoY0",Twitter Web App,276,,,,TRUE,FALSE,96,18,,,twitter.com/delcyrodriguez…,https://t.co/owjtnmnoY0,https://twitter.com/delcyrodriguezv/status/1578856204495118336,,,,,,,,,,,es,1578856204495118336,"Cada #8Oct celebramos el Día del Médico Integral Comunitario, decretado por nuestro Cmdte. Chávez ""en honor a ese 'Ché' que vive en ustedes, médicos del Pueblo y de la Revolución, soldados de la vida y el amor”. Héroes y heroínas de la Patria, exaltamos su vocación y entrega. https://t.co/XHyWnBvbNs",2022-10-08T21:13:47Z,Twitter for iPhone,440,832,1644228493,delcyrodriguezv,Delcy Rodríguez,740199,715,63243,Venezuela,Vicepresidenta Ejecutiva de la República Bolivariana de Venezuela. Junto al Pdte Nicolás Maduro por el camino de Bolívar y Chávez,TRUE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579187091015340038,2022-10-09T19:08:37Z,VLADIMIR_CERRON,"Perú Libre 80 alcaldías, hasta el momento.
Fuerza Popular 02

** Renovación Popular fuera de Lima 01

Se los dejo para que tengan un feliz domingo. https://t.co/SHeEBNTzWt",Twitter Web App,139,,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,726421838,NikelVasco,es,,,,,,,,,,,,,,,,1579153814644350976,"Perú Libre 80 alcaldías, hasta el momento.
Fuerza Popular 02

** Renovación Popular fuera de Lima 01

Se los dejo para que tengan un feliz domingo. https://t.co/SHeEBNTzWt",2022-10-09T16:56:23Z,Twitter Web App,99,726421838,NikelVasco,Nik,1507,3573,72453,"Ica, Peru","Con ganas de meter mi cuchara. Después de todo, nadie es perfecto...",FALSE,,,,,,,|,|,|||||||
521651938,1579159549080371200,2022-10-09T17:19:10Z,VLADIMIR_CERRON,"Que la Fiscal de la Nación publique un artículo ""de opinión"" en un diario de clara línea opositora al gobierno dice mucho de su objetividad. Ella dirige una investigación imparcial o es parte de una campaña política? Esta destruyendo lo poco de credibilidad que tiene la justicia. https://t.co/oJRARx4U5u",Twitter for Android,140,,,,FALSE,TRUE,0,566,,,,,,,,,,,,,,601331150,AnahiDurandG,es,,,,,,,,,,,,,,,,1579123494133997570,"Que la Fiscal de la Nación publique un artículo ""de opinión"" en un diario de clara línea opositora al gobierno dice mucho de su objetividad. Ella dirige una investigación imparcial o es parte de una campaña política? Esta destruyendo lo poco de credibilidad que tiene la justicia. https://t.co/oJRARx4U5u",2022-10-09T14:55:54Z,Twitter Web App,1448,601331150,AnahiDurandG,Anahi Durand,47950,2387,21468,Lima,Sociologa. Doctora en Ciencias Políticas y Sociales (UNAM). Docente UNMSM. Ex Ministra de la Mujer y Poblaciones vulnerables del Perú.,FALSE,,,,,,,|,|,|||||||
521651938,1579140976244936704,2022-10-09T16:05:22Z,VLADIMIR_CERRON,"@larepublica_pe  se parece cada vez más a @elcomercio_peru Lloriquea porque no puede contratar con el Estado y, a la vez, se suma al coro golpista, exactamente como lo hace el diario de la rifa.  ¿Qué estará diciendo papá Gustavo Mohme desde las alturas?",Twitter for Android,139,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,1460228858|66746614|233033221,nilomeza|larepublica_pe|elcomercio_peru,es,,,,,,,,,,,,,,,,1579135761537851398,"@larepublica_pe  se parece cada vez más a @elcomercio_peru Lloriquea porque no puede contratar con el Estado y, a la vez, se suma al coro golpista, exactamente como lo hace el diario de la rifa.  ¿Qué estará diciendo papá Gustavo Mohme desde las alturas?",2022-10-09T15:44:39Z,Twitter Web App,48,1460228858,nilomeza,Nilo Meza Monge,779,413,1779,"","Economista, Dr. en Relaciones Internac., Consultor en temas de desarrollo e integración fronteriza, pasos de frontera con control integrado binacional, docente.",FALSE,,,,,,,|,|,|||||||
521651938,1579125688397107201,2022-10-09T15:04:37Z,VLADIMIR_CERRON,"En el lawfare la colusión entre los órganos de justicia, el poder mediático y el poder empresarial, son visibles.",Twitter for Android,113,,,,FALSE,FALSE,197,36,,,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1579119098524762112,2022-10-09T14:38:26Z,VLADIMIR_CERRON,"La Revolución debe ser un proceso libre de caudillismo, egocentrismo e individualismo. Tenemos que ir a la formación política, metodológica e ideológica de las estructuras de base del PSUV. https://t.co/ud7BAAF0LF",Twitter for Android,140,,,,FALSE,TRUE,0,2923,,,,,,,,,,,,,,1252764865,NicolasMaduro,es,,,,,,,,,,,,,,,,1578881068664381441,"La Revolución debe ser un proceso libre de caudillismo, egocentrismo e individualismo. Tenemos que ir a la formación política, metodológica e ideológica de las estructuras de base del PSUV. https://t.co/ud7BAAF0LF",2022-10-08T22:52:35Z,Twitter for Android,2346,1252764865,NicolasMaduro,Nicolás Maduro,4346026,118,122494,Venezuela,"Presidente de la República Bolivariana de Venezuela 2019-2025. Hijo de Chávez. Construyendo junto al Pueblo una Patria de Futuro, porque juntos todo es posible.",TRUE,,,,,,,|,|,|||||||
521651938,1579118805652975619,2022-10-09T14:37:16Z,VLADIMIR_CERRON,"🚨🗣️Según testigo, Sigrid Bazán acordó con Pedro Castillo la designación de Miloslavich al MIMP, con la finalidad de que PC se asegure un voto más en contra de la vacancia.
Fuente: El Comercio",Twitter for Android,140,,,,FALSE,TRUE,0,667,,,,,,,,,,,,,,282175028,jcd46,es,,,,,,,,,,,,,,,,1579030626854121472,"🚨🗣️Según testigo, Sigrid Bazán acordó con Pedro Castillo la designación de Miloslavich al MIMP, con la finalidad de que PC se asegure un voto más en contra de la vacancia.
Fuente: El Comercio",2022-10-09T08:46:53Z,Twitter for Android,1601,282175028,jcd46,POLITICAL BEAR 🇵🇪,9156,123,5379,"","Anti Caviar - Anti Comunista
#Ingeniero Industrial,
#Magíster en Administración de Empresas
#DJ Profesional y
#Fotógrafo Profesional",FALSE,,,,,,,|,|,|||||||
521651938,1578942530736967680,2022-10-09T02:56:49Z,VLADIMIR_CERRON,"Al 96.96%, PERÚ LIBRE logró 78 alcaldías a nivel nacional, entre provinciales y distritales, a quienes el CEN felicita y augura éxitos en su gestión edil. https://t.co/N2aYXCrXGD",Twitter for Android,140,,,,FALSE,TRUE,0,101,,,,,,,,,,,,,,521651938,VLADIMIR_CERRON,es,,,,,,,,,,,,,,,,1577552591650635777,"Al 96.96%, PERÚ LIBRE logró 78 alcaldías a nivel nacional, entre provinciales y distritales, a quienes el CEN felicita y augura éxitos en su gestión edil. https://t.co/N2aYXCrXGD",2022-10-05T06:53:42Z,Twitter Web App,479,521651938,VLADIMIR_CERRON,Vladimir Cerrón,203488,819,21873,"Lima, Perú",Neurocirujano. Político de izquierda socialista. Gobernador Regional de Junín. Líder Fundador del Partido Político Nacional Perú Libre.,TRUE,,,,,,,|,|,|||||||
521651938,1578932266822406146,2022-10-09T02:16:02Z,VLADIMIR_CERRON,"¡El lápiz es cultura, cultura popular! https://t.co/jICV7Y0fEH",Twitter for Android,38,,,,FALSE,FALSE,123,20,,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1578932231103561728/pu/img/c92KXk9lKvjo09Se.jpg,https://t.co/jICV7Y0fEH,https://twitter.com/VLADIMIR_CERRON/status/1578932266822406146/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1578932231103561728/pu/img/c92KXk9lKvjo09Se.jpg,https://t.co/jICV7Y0fEH,https://twitter.com/VLADIMIR_CERRON/status/1578932266822406146/video/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1578781438790586369,2022-10-08T16:16:42Z,VLADIMIR_CERRON,"EEUU el país con más de 300 intervenciones militares en América Latina y el mundo desde 1798 hasta 2004, usa la asamblea de la OEA en Lima para atacar a pueblos hermanos como Cuba, Venezuela y Nicaragua en nombre de la democracia y libertad. Repudiamos su doble moral imperialista",Twitter for Android,140,,,,FALSE,TRUE,0,4036,,,,,,,,,,,,,,720786569792253952,evoespueblo,es,,,,,,,,,,,,,,,,1578757629613965313,"EEUU el país con más de 300 intervenciones militares en América Latina y el mundo desde 1798 hasta 2004, usa la asamblea de la OEA en Lima para atacar a pueblos hermanos como Cuba, Venezuela y Nicaragua en nombre de la democracia y libertad. Repudiamos su doble moral imperialista",2022-10-08T14:42:05Z,Twitter for Android,8523,720786569792253952,evoespueblo,Evo Morales Ayma,1319370,32,19890,"",Primer Presidente del Estado Plurinacional de Bolivia.,TRUE,,,,,,,|,|,|||||||
521651938,1578776265212891136,2022-10-08T15:56:08Z,VLADIMIR_CERRON,"#UnDíaComoHoy, en 1967, el hermano Ernesto ""Che"" Guevara fue capturado y torturado pese a estar herido, para después ser asesinado por orden de la CIA. Sus ideales y ejemplo de lucha antiimperialista están más vivos que nunca en estos tiempos de intervencionismo de EEUU y la OTAN https://t.co/wcIzyaPKU5",Twitter for Android,140,,,,FALSE,TRUE,0,3900,UnDíaComoHoy,,,,,,,,,,,,,720786569792253952,evoespueblo,es,,,,,,,,,,,,,,,,1578721649288847360,"#UnDíaComoHoy, en 1967, el hermano Ernesto ""Che"" Guevara fue capturado y torturado pese a estar herido, para después ser asesinado por orden de la CIA. Sus ideales y ejemplo de lucha antiimperialista están más vivos que nunca en estos tiempos de intervencionismo de EEUU y la OTAN https://t.co/wcIzyaPKU5",2022-10-08T12:19:07Z,Twitter for Android,11132,720786569792253952,evoespueblo,Evo Morales Ayma,1319370,32,19890,"",Primer Presidente del Estado Plurinacional de Bolivia.,TRUE,,,,,,,|,|,|||||||
521651938,1578753999926595586,2022-10-08T14:27:40Z,VLADIMIR_CERRON,"«Vale más la vida de un solo ser humano que todo el oro del hombre más rico de la tierra»

Un día como hoy hace 55 años el Che Guevara era ejecutado en Bolivia. https://t.co/mMU89tXocg",Twitter for Android,139,,,,FALSE,TRUE,0,211,,,,,,,,,,,,,,1260412086347317251,jacobinlat,es,,,,,,,,,,,,,,,,1578709097452822531,"«Vale más la vida de un solo ser humano que todo el oro del hombre más rico de la tierra»

Un día como hoy hace 55 años el Che Guevara era ejecutado en Bolivia. https://t.co/mMU89tXocg",2022-10-08T11:29:14Z,Twitter Web App,840,1260412086347317251,jacobinlat,Revista Jacobin,19600,310,6290,Argentina,"Jacobin es una publicación impresa y digital que ofrece un punto de vista socialista sobre política, economía y cultura.",FALSE,,,,,,,|,|,|||||||
521651938,1578643877849726976,2022-10-08T07:10:04Z,VLADIMIR_CERRON,"Expreso mis sentidas condolencias a los familiares por la muerte de Francisco Soberón de APRODEH, nunca olvidaré su gran ayuda en momentos difíciles. Mi respeto y agradecimiento que jamás pude decirle en vida, QEPD. https://t.co/T3KCFxgbn0",Twitter for Android,215,,,,FALSE,FALSE,267,46,,,,,,http://pbs.twimg.com/media/Feh4PYPWQAE19fB.jpg,https://t.co/T3KCFxgbn0,https://twitter.com/VLADIMIR_CERRON/status/1578643877849726976/photo/1,photo,http://pbs.twimg.com/media/Feh4PYPWQAE19fB.jpg,https://t.co/T3KCFxgbn0,https://twitter.com/VLADIMIR_CERRON/status/1578643877849726976/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1578633948108066822,2022-10-08T06:30:37Z,VLADIMIR_CERRON,"Todo nuestro apoyo al Presidente @NicolasMaduro, al gobierno y al hermano pueblo de Venezuela ante las afectaciones generadas por las lluvias en la nación. Llegue toda nuestra solidaridad a los familiares y allegados de las víctimas y a los afectados.",Twitter for Android,140,,,,FALSE,TRUE,0,3793,,,,,,,,,,,,,,1025037163291914240|1252764865,DiazCanelB|NicolasMaduro,es,,,,,,,,,,,,,,,,1578457523094695937,"Todo nuestro apoyo al Presidente @NicolasMaduro, al gobierno y al hermano pueblo de Venezuela ante las afectaciones generadas por las lluvias en la nación. Llegue toda nuestra solidaridad a los familiares y allegados de las víctimas y a los afectados.",2022-10-07T18:49:34Z,Twitter for Android,4000,1025037163291914240,DiazCanelB,Miguel Díaz-Canel Bermúdez,716092,219,7321,Cuba,Primer Secretario del Comité Central del Partido Comunista de Cuba y Presidente de la República de Cuba. Comprometido con las ideas martianas de Fidel y Raúl.,TRUE,,,,,,,|,|,|||||||
521651938,1578537932394094593,2022-10-08T00:09:05Z,VLADIMIR_CERRON,"En 1969 se publica: “Conversación en la Catedral”, recordada por repetir: “¿En qué momento se había jodido el Perú?”; por hacer una fuerte crítica social al gobierno de Odría. https://t.co/DBk4zUuTj0",Twitter Web App,175,,,,TRUE,FALSE,81,21,,,twitter.com/salvajedigital…,https://t.co/DBk4zUuTj0,https://twitter.com/salvajedigital/status/1578389348390768640,,,,,,,,,,,es,1578389348390768640,"Conversaciones en la catedral. 
BONUS TRACK: y el burro es Castillo!!! 😂😂😂 https://t.co/gADMrkJHQQ",2022-10-07T14:18:40Z,Twitter Web App,631,244,68638146,salvajedigital,Salvaje Digital,50068,1352,116318,Lima - Perú,Anticorrupto total. Doy RT si tienes más de 500 followers. NO bloqueo ni al más imbécil 😂. https://t.co/08bU0yf275,FALSE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1578472103581429760,2022-10-07T19:47:30Z,VLADIMIR_CERRON,Lawfare en el Perú en toda su expresión. https://t.co/XKppvPRUpc,Twitter for Android,40,,,,FALSE,FALSE,155,49,,,,,,http://pbs.twimg.com/media/Fefb8-JX0AcjRBP.jpg,https://t.co/XKppvPRUpc,https://twitter.com/VLADIMIR_CERRON/status/1578472103581429760/photo/1,photo,http://pbs.twimg.com/media/Fefb8-JX0AcjRBP.jpg,https://t.co/XKppvPRUpc,https://twitter.com/VLADIMIR_CERRON/status/1578472103581429760/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1578423319258202113,2022-10-07T16:33:39Z,VLADIMIR_CERRON,https://t.co/jMYedWVXNH,Twitter for Android,0,,,,FALSE,FALSE,205,60,,,,,,http://pbs.twimg.com/media/FeevouLXgAEuvkj.jpg,https://t.co/jMYedWVXNH,https://twitter.com/VLADIMIR_CERRON/status/1578423319258202113/photo/1,photo,http://pbs.twimg.com/media/FeevouLXgAEuvkj.jpg,https://t.co/jMYedWVXNH,https://twitter.com/VLADIMIR_CERRON/status/1578423319258202113/photo/1,,,,zxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1578195911607345152,2022-10-07T01:30:01Z,VLADIMIR_CERRON,"Agradecemos a todos los colegas congresistas por aprobar los proyectos 2168 y 2573 para conversión de plazas eventuales a orgánicas y, garantizar la prestación de servicios en las IES.@amauta827 @minedu",Twitter for Android,140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,1434718493652439042,rojas_cerron,es,,,,,,,,,,,,,,,,1578145775476826113,"Agradecemos a todos los colegas congresistas por aprobar los proyectos 2168 y 2573 para conversión de plazas eventuales a orgánicas y, garantizar la prestación de servicios en las IES.@amauta827 @minedu",2022-10-06T22:10:48Z,Twitter for iPhone,39,1434718493652439042,rojas_cerron,Waldemar Cerrón Rojas,15024,230,496,"","Catedrático universitario.
Secretario de ideología del partido Perú Libre. 
Congresista de la República.",FALSE,,,,,,,|,|,|||||||
521651938,1578110391879491584,2022-10-06T19:50:11Z,VLADIMIR_CERRON,"A pesar de nuestras discrepancias, expreso sinceramente mi solidaridad con FA y PR, por esta vil calumnia. https://t.co/WqkyESahgG",Twitter for Android,106,,,,TRUE,FALSE,164,37,,,twitter.com/vozdelatierra/…,https://t.co/WqkyESahgG,https://twitter.com/vozdelatierra/status/1578106752012324881,,,,,,,,,,,es,1578106752012324881,1/3 @laencerronaperu informa que el SI del @EjercitoPeru clasificó a partidos políticos como @FrenteAmplio_Pe y @patriaroja y a oenegés como “organismos de fachada de organizaciones terroristas”. Esto es repudiable y debe ser investigado! @FiscaliaPeru @congresoperu,2022-10-06T19:35:44Z,Twitter for iPhone,216,66,361042982,vozdelatierra,Marco Arana 🇵🇪,75570,5844,79419,"","La justicia debe alcanzar a la naturaleza, porque si no aprendemos a vivir armoniosamente con ella, tampoco habrá paz entre nosotros.",TRUE,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
521651938,1578071856770420737,2022-10-06T17:17:04Z,VLADIMIR_CERRON,Los verdaderos delincuentes que manejan el país. https://t.co/Vkgke17R7X https://t.co/55E3u3tzpx,Twitter for Android,91,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,423807080,AlexPeruLibre,es,,,,,,,,,,,,,,,,1577987246921334784,Los verdaderos delincuentes que manejan el país. https://t.co/Vkgke17R7X https://t.co/55E3u3tzpx,2022-10-06T11:40:51Z,Twitter for Android,45,423807080,AlexPeruLibre,Alexander Perú Libre 🇵🇪,5923,5190,150060,"Lima, Peru",El Perú es Libre,FALSE,,,,,,,|,|,|||||||
521651938,1578070804704673794,2022-10-06T17:12:53Z,VLADIMIR_CERRON,"🔴 #ReuniónConPresidente #PedroCastillo | CONGRESISTA MARIA AGÜERO PIDE LA ANULACIÓN DE LA RESOLUCIÓN 624-ANA DONDE LA EMPRESA ANGLO AMERICAN QUELLAVECO PRETENDE SUSTRAER MAS DE 22 MILLONES DE LITROS CÚBICO DE AGUA POR AÑO DE LA CUENCA DEL RÍO TAMBO @exitosape @larepublica_pe https://t.co/e5BUjIJZaY",Twitter for Android,139,,,,FALSE,TRUE,0,17,ReuniónConPresidente|PedroCastillo,,,,,,,,,,,,,1428022558369144837,MariaAguerogut1,es,,,,,,,,,,,,,,,,1577889760122736640,"🔴 #ReuniónConPresidente #PedroCastillo | CONGRESISTA MARIA AGÜERO PIDE LA ANULACIÓN DE LA RESOLUCIÓN 624-ANA DONDE LA EMPRESA ANGLO AMERICAN QUELLAVECO PRETENDE SUSTRAER MAS DE 22 MILLONES DE LITROS CÚBICO DE AGUA POR AÑO DE LA CUENCA DEL RÍO TAMBO @exitosape @larepublica_pe https://t.co/e5BUjIJZaY",2022-10-06T05:13:29Z,Twitter for Android,56,1428022558369144837,MariaAguerogut1,María Agüero Gutiérrez,3878,61,906,"","Congresista de la República del Perú 🇵🇪
Región Arequipa 🗻
Bancada Perú Libre 📝",FALSE,,,,,,,|,|,|||||||
521651938,1578069463886348289,2022-10-06T17:07:33Z,VLADIMIR_CERRON,"Confirmado y por todo lo alto. Harold Forsyth, papi de G. Forsyth , es perador del imperialismo. En nuestra casa, lava la cara de Almagro (OEA), peón de Washington y pone al Perú, aprovechando las “habilidades” de Castillo, de rodillas ante el imperio.",Twitter for Android,140,,,,FALSE,TRUE,0,30,,,,,,,,,,,,,,1460228858,nilomeza,es,,,,,,,,,,,,,,,,1578062923146084353,"Confirmado y por todo lo alto. Harold Forsyth, papi de G. Forsyth , es perador del imperialismo. En nuestra casa, lava la cara de Almagro (OEA), peón de Washington y pone al Perú, aprovechando las “habilidades” de Castillo, de rodillas ante el imperio.",2022-10-06T16:41:34Z,Twitter Web App,73,1460228858,nilomeza,Nilo Meza Monge,779,413,1779,"","Economista, Dr. en Relaciones Internac., Consultor en temas de desarrollo e integración fronteriza, pasos de frontera con control integrado binacional, docente.",FALSE,,,,,,,|,|,|||||||
